Order ID,Product,Quantity Ordered,Price_Each,Order Date,Purchase Address
161101,27in 4K Gaming Monitor,1,$389.99 ,2/2/2019,"933 Center St, Los Angeles, CA 90001"
161102,Wired Headphones,1,$11.99 ,2/26/2019,"23 Lake St, San Francisco, CA 94016"
161103,Wired Headphones,1,$11.99 ,2/22/2019,"314 Cedar St, Boston, MA 02215"
161104,27in 4K Gaming Monitor,1,$389.99 ,2/28/2019,"441 6th St, Dallas, TX 75001"
161105,27in 4K Gaming Monitor,1,$389.99 ,2/14/2019,"360 Center St, Boston, MA 02215"
161106,Wired Headphones,1,$11.99 ,2/2/2019,"387 Lake St, Seattle, WA 98101"
161107,USB-C Charging Cable,1,$11.95 ,2/2/2019,"377 8th St, San Francisco, CA 94016"
161108,Apple Airpods Headphones,1,$150.00 ,2/11/2019,"831 Church St, Los Angeles, CA 90001"
161109,AAA Batteries (4-pack),3,$2.99 ,2/24/2019,"42 4th St, Seattle, WA 98101"
161110,27in FHD Monitor,1,$149.99 ,2/20/2019,"978 Washington St, Portland, OR 97035"
161111,27in FHD Monitor,1,$149.99 ,2/10/2019,"926 Lincoln St, Boston, MA 02215"
161111,34in Ultrawide Monitor,1,$379.99 ,2/10/2019,"926 Lincoln St, Boston, MA 02215"
161112,Vareebadd Phone,1,$400.00 ,2/20/2019,"953 2nd St, Dallas, TX 75001"
161113,Apple Airpods Headphones,1,$150.00 ,2/1/2019,"280 12th St, Boston, MA 02215"
161114,AA Batteries (4-pack),1,$3.84 ,2/17/2019,"783 9th St, San Francisco, CA 94016"
161115,Flatscreen TV,1,$300.00 ,2/19/2019,"586 Church St, Seattle, WA 98101"
161116,Lightning Charging Cable,1,$14.95 ,2/19/2019,"347 7th St, Boston, MA 02215"
161117,AA Batteries (4-pack),1,$3.84 ,2/11/2019,"313 Chestnut St, Los Angeles, CA 90001"
161118,27in 4K Gaming Monitor,1,$389.99 ,2/4/2019,"94 West St, Portland, OR 97035"
161119,USB-C Charging Cable,1,$11.95 ,2/16/2019,"142 Wilson St, Atlanta, GA 30301"
161120,Lightning Charging Cable,1,$14.95 ,2/18/2019,"198 7th St, San Francisco, CA 94016"
161121,AAA Batteries (4-pack),6,$2.99 ,2/16/2019,"225 11th St, Portland, ME 04101"
161122,27in 4K Gaming Monitor,1,$389.99 ,2/9/2019,"807 Sunset St, Los Angeles, CA 90001"
161123,Apple Airpods Headphones,1,$150.00 ,2/8/2019,"301 2nd St, Boston, MA 02215"
161124,Bose SoundSport Headphones,1,$99.99 ,2/25/2019,"498 Hickory St, Los Angeles, CA 90001"
161125,AA Batteries (4-pack),1,$3.84 ,2/3/2019,"711 Lake St, San Francisco, CA 94016"
161126,Wired Headphones,1,$11.99 ,2/23/2019,"787 Park St, Atlanta, GA 30301"
161127,AA Batteries (4-pack),1,$3.84 ,2/9/2019,"472 13th St, New York City, NY 10001"
161128,Lightning Charging Cable,1,$14.95 ,2/13/2019,"935 Lincoln St, San Francisco, CA 94016"
161129,AA Batteries (4-pack),1,$3.84 ,2/22/2019,"479 Elm St, Atlanta, GA 30301"
161130,Wired Headphones,1,$11.99 ,2/20/2019,"962 Jackson St, Boston, MA 02215"
161131,AAA Batteries (4-pack),1,$2.99 ,2/16/2019,"302 11th St, New York City, NY 10001"
161132,AA Batteries (4-pack),1,$3.84 ,2/21/2019,"379 Wilson St, Austin, TX 73301"
161133,USB-C Charging Cable,1,$11.95 ,2/25/2019,"44 Wilson St, Los Angeles, CA 90001"
161134,27in FHD Monitor,1,$149.99 ,2/22/2019,"41 Lakeview St, San Francisco, CA 94016"
161135,Apple Airpods Headphones,1,$150.00 ,2/12/2019,"774 West St, Austin, TX 73301"
161136,USB-C Charging Cable,1,$11.95 ,2/12/2019,"333 Main St, San Francisco, CA 94016"
161137,USB-C Charging Cable,1,$11.95 ,2/28/2019,"140 1st St, Austin, TX 73301"
161138,Apple Airpods Headphones,1,$150.00 ,2/3/2019,"853 Maple St, Los Angeles, CA 90001"
161139,AA Batteries (4-pack),2,$3.84 ,2/1/2019,"644 4th St, Seattle, WA 98101"
161140,AAA Batteries (4-pack),1,$2.99 ,2/23/2019,"381 Walnut St, Seattle, WA 98101"
161141,USB-C Charging Cable,1,$11.95 ,2/7/2019,"3 1st St, Los Angeles, CA 90001"
161142,Flatscreen TV,1,$300.00 ,2/22/2019,"222 5th St, Portland, OR 97035"
161143,iPhone,1,$700.00 ,2/3/2019,"326 Center St, San Francisco, CA 94016"
161144,AA Batteries (4-pack),1,$3.84 ,2/19/2019,"320 14th St, Los Angeles, CA 90001"
161145,Lightning Charging Cable,2,$14.95 ,2/11/2019,"81 7th St, Portland, OR 97035"
161146,27in 4K Gaming Monitor,1,$389.99 ,2/15/2019,"549 Johnson St, Portland, OR 97035"
161147,Wired Headphones,1,$11.99 ,2/10/2019,"230 Chestnut St, San Francisco, CA 94016"
161148,Bose SoundSport Headphones,1,$99.99 ,2/2/2019,"226 Hill St, Portland, OR 97035"
161149,iPhone,1,$700.00 ,2/19/2019,"228 Highland St, San Francisco, CA 94016"
161149,Lightning Charging Cable,1,$14.95 ,2/19/2019,"228 Highland St, San Francisco, CA 94016"
161150,USB-C Charging Cable,1,$11.95 ,2/11/2019,"329 Jefferson St, Los Angeles, CA 90001"
161151,AAA Batteries (4-pack),1,$2.99 ,2/1/2019,"206 1st St, Seattle, WA 98101"
161152,USB-C Charging Cable,2,$11.95 ,2/20/2019,"529 Spruce St, Seattle, WA 98101"
161153,34in Ultrawide Monitor,1,$379.99 ,2/8/2019,"904 Forest St, Atlanta, GA 30301"
161154,Apple Airpods Headphones,1,$150.00 ,2/17/2019,"63 8th St, Boston, MA 02215"
161155,AAA Batteries (4-pack),1,$2.99 ,2/18/2019,"452 Cedar St, Austin, TX 73301"
161156,AA Batteries (4-pack),1,$3.84 ,2/21/2019,"965 Ridge St, Austin, TX 73301"
161157,AA Batteries (4-pack),1,$3.84 ,2/10/2019,"204 Lakeview St, Atlanta, GA 30301"
161158,Wired Headphones,1,$11.99 ,2/26/2019,"269 Park St, Los Angeles, CA 90001"
161159,USB-C Charging Cable,2,$11.95 ,2/21/2019,"289 Chestnut St, Los Angeles, CA 90001"
161159,Bose SoundSport Headphones,1,$99.99 ,2/21/2019,"289 Chestnut St, Los Angeles, CA 90001"
161160,20in Monitor,1,$109.99 ,2/18/2019,"997 Adams St, Portland, OR 97035"
161161,AA Batteries (4-pack),1,$3.84 ,2/23/2019,"819 Spruce St, Seattle, WA 98101"
161162,iPhone,1,$700.00 ,2/6/2019,"640 Cedar St, San Francisco, CA 94016"
161163,iPhone,1,$700.00 ,2/27/2019,"410 10th St, Los Angeles, CA 90001"
161164,Lightning Charging Cable,1,$14.95 ,2/28/2019,"355 12th St, Atlanta, GA 30301"
161165,AA Batteries (4-pack),1,$3.84 ,2/18/2019,"231 South St, Boston, MA 02215"
161166,Bose SoundSport Headphones,1,$99.99 ,2/14/2019,"786 North St, San Francisco, CA 94016"
161167,AA Batteries (4-pack),2,$3.84 ,2/3/2019,"957 Ridge St, Atlanta, GA 30301"
161168,27in FHD Monitor,1,$149.99 ,2/22/2019,"460 Pine St, San Francisco, CA 94016"
161169,AAA Batteries (4-pack),3,$2.99 ,2/4/2019,"529 Dogwood St, San Francisco, CA 94016"
161170,AAA Batteries (4-pack),1,$2.99 ,2/3/2019,"32 Maple St, Austin, TX 73301"
161171,AAA Batteries (4-pack),1,$2.99 ,2/22/2019,"915 Walnut St, Los Angeles, CA 90001"
161172,iPhone,1,$700.00 ,2/2/2019,"379 13th St, New York City, NY 10001"
161172,Lightning Charging Cable,1,$14.95 ,2/2/2019,"379 13th St, New York City, NY 10001"
161173,Lightning Charging Cable,1,$14.95 ,2/15/2019,"184 2nd St, Atlanta, GA 30301"
161174,27in 4K Gaming Monitor,1,$389.99 ,2/2/2019,"866 Walnut St, Boston, MA 02215"
161175,Lightning Charging Cable,1,$14.95 ,2/27/2019,"625 7th St, Los Angeles, CA 90001"
161176,Flatscreen TV,1,$300.00 ,2/26/2019,"932 Park St, New York City, NY 10001"
161177,Bose SoundSport Headphones,2,$99.99 ,2/1/2019,"47 Cherry St, San Francisco, CA 94016"
161178,AA Batteries (4-pack),1,$3.84 ,2/16/2019,"262 Hickory St, New York City, NY 10001"
161179,Apple Airpods Headphones,1,$150.00 ,2/25/2019,"287 7th St, Seattle, WA 98101"
161180,27in 4K Gaming Monitor,1,$389.99 ,2/12/2019,"142 Madison St, Portland, ME 04101"
161181,AA Batteries (4-pack),1,$3.84 ,2/25/2019,"765 Elm St, San Francisco, CA 94016"
161182,Bose SoundSport Headphones,1,$99.99 ,2/24/2019,"44 Washington St, Atlanta, GA 30301"
161183,iPhone,1,$700.00 ,2/14/2019,"139 Dogwood St, San Francisco, CA 94016"
161183,ThinkPad Laptop,1,$999.99 ,2/14/2019,"139 Dogwood St, San Francisco, CA 94016"
161184,Bose SoundSport Headphones,1,$99.99 ,2/4/2019,"144 Adams St, San Francisco, CA 94016"
161185,Apple Airpods Headphones,1,$150.00 ,2/12/2019,"318 1st St, Boston, MA 02215"
161186,Google Phone,1,$600.00 ,2/16/2019,"94 Church St, San Francisco, CA 94016"
161187,AAA Batteries (4-pack),1,$2.99 ,2/16/2019,"586 Elm St, San Francisco, CA 94016"
,,,,,
161188,iPhone,1,$700.00 ,2/14/2019,"808 1st St, New York City, NY 10001"
161189,USB-C Charging Cable,1,$11.95 ,2/27/2019,"923 13th St, Los Angeles, CA 90001"
161190,USB-C Charging Cable,1,$11.95 ,2/18/2019,"688 Highland St, Boston, MA 02215"
161191,Wired Headphones,1,$11.99 ,2/5/2019,"807 Maple St, Atlanta, GA 30301"
161192,iPhone,1,$700.00 ,2/22/2019,"51 Adams St, Los Angeles, CA 90001"
161193,Wired Headphones,1,$11.99 ,2/21/2019,"703 6th St, San Francisco, CA 94016"
161194,Wired Headphones,1,$11.99 ,2/12/2019,"937 4th St, Atlanta, GA 30301"
161195,Apple Airpods Headphones,1,$150.00 ,2/13/2019,"946 Highland St, Seattle, WA 98101"
161196,AA Batteries (4-pack),1,$3.84 ,2/7/2019,"225 2nd St, Boston, MA 02215"
161197,AAA Batteries (4-pack),3,$2.99 ,2/7/2019,"104 Church St, San Francisco, CA 94016"
161198,Wired Headphones,1,$11.99 ,2/8/2019,"773 8th St, Los Angeles, CA 90001"
161199,Wired Headphones,1,$11.99 ,2/15/2019,"753 Church St, San Francisco, CA 94016"
161200,Bose SoundSport Headphones,1,$99.99 ,2/28/2019,"46 Cherry St, Atlanta, GA 30301"
161201,34in Ultrawide Monitor,1,$379.99 ,2/4/2019,"12 Madison St, San Francisco, CA 94016"
161202,Macbook Pro Laptop,1,"$1,700.00 ",2/8/2019,"464 Spruce St, New York City, NY 10001"
161203,Lightning Charging Cable,1,$14.95 ,2/1/2019,"41 Jackson St, San Francisco, CA 94016"
161204,USB-C Charging Cable,1,$11.95 ,2/28/2019,"775 10th St, Seattle, WA 98101"
161205,Apple Airpods Headphones,1,$150.00 ,2/18/2019,"542 River St, San Francisco, CA 94016"
161206,Apple Airpods Headphones,1,$150.00 ,2/6/2019,"756 6th St, Los Angeles, CA 90001"
161207,27in FHD Monitor,1,$149.99 ,2/13/2019,"209 13th St, Dallas, TX 75001"
161208,Lightning Charging Cable,1,$14.95 ,2/25/2019,"474 1st St, Dallas, TX 75001"
161209,USB-C Charging Cable,1,$11.95 ,2/22/2019,"388 Jefferson St, San Francisco, CA 94016"
161210,AA Batteries (4-pack),1,$3.84 ,2/13/2019,"210 Center St, Boston, MA 02215"
161211,iPhone,1,$700.00 ,2/27/2019,"703 Highland St, Dallas, TX 75001"
161212,iPhone,1,$700.00 ,2/9/2019,"60 Walnut St, Seattle, WA 98101"
161212,Lightning Charging Cable,1,$14.95 ,2/9/2019,"60 Walnut St, Seattle, WA 98101"
161213,Apple Airpods Headphones,1,$150.00 ,2/10/2019,"562 12th St, San Francisco, CA 94016"
161214,AAA Batteries (4-pack),1,$2.99 ,2/6/2019,"359 Meadow St, New York City, NY 10001"
161215,iPhone,1,$700.00 ,2/2/2019,"191 Wilson St, Atlanta, GA 30301"
161216,Macbook Pro Laptop,1,"$1,700.00 ",2/28/2019,"414 Sunset St, Los Angeles, CA 90001"
161217,Flatscreen TV,1,$300.00 ,2/14/2019,"665 Cedar St, San Francisco, CA 94016"
161218,Lightning Charging Cable,1,$14.95 ,2/24/2019,"181 Main St, Dallas, TX 75001"
161219,Flatscreen TV,1,$300.00 ,2/17/2019,"500 Center St, Boston, MA 02215"
161220,Google Phone,1,$600.00 ,2/12/2019,"560 1st St, Dallas, TX 75001"
161220,USB-C Charging Cable,1,$11.95 ,2/12/2019,"560 1st St, Dallas, TX 75001"
161221,AA Batteries (4-pack),2,$3.84 ,2/26/2019,"300 Washington St, Los Angeles, CA 90001"
161222,Bose SoundSport Headphones,1,$99.99 ,2/20/2019,"469 Elm St, Los Angeles, CA 90001"
161223,Apple Airpods Headphones,1,$150.00 ,2/6/2019,"225 Lake St, Boston, MA 02215"
161224,USB-C Charging Cable,3,$11.95 ,2/22/2019,"824 8th St, Los Angeles, CA 90001"
161225,Vareebadd Phone,1,$400.00 ,2/16/2019,"285 Lakeview St, San Francisco, CA 94016"
161226,Bose SoundSport Headphones,1,$99.99 ,2/3/2019,"571 Cedar St, Austin, TX 73301"
161227,Bose SoundSport Headphones,1,$99.99 ,2/2/2019,"731 Spruce St, Austin, TX 73301"
161228,AA Batteries (4-pack),1,$3.84 ,2/28/2019,"279 Forest St, New York City, NY 10001"
161229,Lightning Charging Cable,1,$14.95 ,2/28/2019,"623 Park St, San Francisco, CA 94016"
161230,Vareebadd Phone,1,$400.00 ,2/11/2019,"693 Adams St, New York City, NY 10001"
161231,Lightning Charging Cable,1,$14.95 ,2/10/2019,"3 Wilson St, San Francisco, CA 94016"
161232,USB-C Charging Cable,1,$11.95 ,2/20/2019,"110 Park St, Atlanta, GA 30301"
161233,Wired Headphones,1,$11.99 ,2/12/2019,"530 Jackson St, Atlanta, GA 30301"
161234,USB-C Charging Cable,1,$11.95 ,2/4/2019,"418 Spruce St, New York City, NY 10001"
161235,USB-C Charging Cable,1,$11.95 ,2/15/2019,"759 West St, Atlanta, GA 30301"
161236,Flatscreen TV,1,$300.00 ,2/19/2019,"492 12th St, Atlanta, GA 30301"
161237,Wired Headphones,1,$11.99 ,2/1/2019,"121 2nd St, Boston, MA 02215"
161238,USB-C Charging Cable,1,$11.95 ,2/25/2019,"420 Spruce St, Seattle, WA 98101"
161239,ThinkPad Laptop,1,$999.99 ,2/3/2019,"797 Washington St, San Francisco, CA 94016"
161240,Lightning Charging Cable,1,$14.95 ,2/14/2019,"173 7th St, New York City, NY 10001"
161241,Lightning Charging Cable,2,$14.95 ,2/18/2019,"409 Center St, Los Angeles, CA 90001"
161242,Wired Headphones,1,$11.99 ,2/17/2019,"56 12th St, New York City, NY 10001"
161243,USB-C Charging Cable,1,$11.95 ,2/8/2019,"79 Cedar St, Los Angeles, CA 90001"
161244,Bose SoundSport Headphones,1,$99.99 ,2/13/2019,"893 2nd St, New York City, NY 10001"
161244,USB-C Charging Cable,1,$11.95 ,2/13/2019,"893 2nd St, New York City, NY 10001"
161245,AAA Batteries (4-pack),1,$2.99 ,2/6/2019,"404 North St, San Francisco, CA 94016"
161246,Lightning Charging Cable,1,$14.95 ,2/27/2019,"610 West St, Portland, OR 97035"
161247,34in Ultrawide Monitor,1,$379.99 ,2/18/2019,"669 11th St, Boston, MA 02215"
161248,AA Batteries (4-pack),1,$3.84 ,2/25/2019,"380 8th St, Atlanta, GA 30301"
161249,Bose SoundSport Headphones,1,$99.99 ,2/25/2019,"525 Meadow St, Los Angeles, CA 90001"
161250,Lightning Charging Cable,1,$14.95 ,2/28/2019,"676 Highland St, San Francisco, CA 94016"
161251,LG Washing Machine,1,$600.00 ,2/8/2019,"282 Cedar St, San Francisco, CA 94016"
161252,USB-C Charging Cable,1,$11.95 ,2/15/2019,"813 1st St, Atlanta, GA 30301"
161253,AAA Batteries (4-pack),3,$2.99 ,2/14/2019,"409 Lincoln St, Los Angeles, CA 90001"
161254,Google Phone,1,$600.00 ,2/25/2019,"790 14th St, Seattle, WA 98101"
161255,USB-C Charging Cable,1,$11.95 ,2/16/2019,"85 Sunset St, Atlanta, GA 30301"
161256,Macbook Pro Laptop,1,"$1,700.00 ",2/6/2019,"516 Walnut St, Los Angeles, CA 90001"
161257,Lightning Charging Cable,1,$14.95 ,2/21/2019,"208 11th St, Dallas, TX 75001"
161258,AAA Batteries (4-pack),1,$2.99 ,2/6/2019,"640 Chestnut St, Austin, TX 73301"
161259,AA Batteries (4-pack),1,$3.84 ,2/22/2019,"365 Pine St, Portland, OR 97035"
161260,AAA Batteries (4-pack),1,$2.99 ,2/15/2019,"916 12th St, Atlanta, GA 30301"
161261,Macbook Pro Laptop,1,"$1,700.00 ",2/25/2019,"976 Lake St, Los Angeles, CA 90001"
161262,Google Phone,1,$600.00 ,2/9/2019,"471 7th St, Boston, MA 02215"
161263,Bose SoundSport Headphones,1,$99.99 ,2/1/2019,"819 Main St, Atlanta, GA 30301"
161263,AAA Batteries (4-pack),2,$2.99 ,2/1/2019,"819 Main St, Atlanta, GA 30301"
161264,USB-C Charging Cable,1,$11.95 ,2/25/2019,"395 Jefferson St, San Francisco, CA 94016"
161265,Apple Airpods Headphones,1,$150.00 ,2/8/2019,"629 10th St, Boston, MA 02215"
161266,Lightning Charging Cable,1,$14.95 ,2/11/2019,"411 Dogwood St, Los Angeles, CA 90001"
161267,34in Ultrawide Monitor,1,$379.99 ,2/18/2019,"155 Willow St, Dallas, TX 75001"
161268,Wired Headphones,1,$11.99 ,2/5/2019,"497 Pine St, New York City, NY 10001"
161269,Wired Headphones,2,$11.99 ,2/27/2019,"650 Hill St, San Francisco, CA 94016"
161270,Flatscreen TV,1,$300.00 ,2/5/2019,"590 9th St, Portland, OR 97035"
161271,Apple Airpods Headphones,1,$150.00 ,2/16/2019,"85 Walnut St, Atlanta, GA 30301"
161272,Wired Headphones,2,$11.99 ,2/14/2019,"579 Lakeview St, Seattle, WA 98101"
161273,AA Batteries (4-pack),1,$3.84 ,2/24/2019,"538 Johnson St, Seattle, WA 98101"
161274,AA Batteries (4-pack),1,$3.84 ,2/27/2019,"125 Forest St, San Francisco, CA 94016"
161275,Lightning Charging Cable,1,$14.95 ,2/28/2019,"784 River St, New York City, NY 10001"
161276,AAA Batteries (4-pack),2,$2.99 ,2/4/2019,"230 Johnson St, Los Angeles, CA 90001"
161277,USB-C Charging Cable,2,$11.95 ,2/26/2019,"374 Forest St, Los Angeles, CA 90001"
161278,LG Washing Machine,1,$600.00 ,2/26/2019,"950 2nd St, Los Angeles, CA 90001"
161279,Apple Airpods Headphones,1,$150.00 ,2/19/2019,"167 Ridge St, New York City, NY 10001"
161280,Lightning Charging Cable,1,$14.95 ,2/22/2019,"638 Cedar St, New York City, NY 10001"
161281,Lightning Charging Cable,2,$14.95 ,2/22/2019,"821 Walnut St, Los Angeles, CA 90001"
161282,iPhone,1,$700.00 ,2/16/2019,"811 Willow St, San Francisco, CA 94016"
161282,Wired Headphones,1,$11.99 ,2/16/2019,"811 Willow St, San Francisco, CA 94016"
161283,27in FHD Monitor,1,$149.99 ,2/24/2019,"404 Center St, Los Angeles, CA 90001"
161284,AAA Batteries (4-pack),1,$2.99 ,2/18/2019,"866 North St, San Francisco, CA 94016"
161285,Macbook Pro Laptop,1,"$1,700.00 ",2/20/2019,"110 Spruce St, San Francisco, CA 94016"
161286,27in 4K Gaming Monitor,1,$389.99 ,2/1/2019,"594 9th St, Dallas, TX 75001"
161287,AAA Batteries (4-pack),3,$2.99 ,2/28/2019,"11 10th St, Portland, OR 97035"
161288,Apple Airpods Headphones,1,$150.00 ,2/18/2019,"177 North St, Los Angeles, CA 90001"
161289,USB-C Charging Cable,1,$11.95 ,2/8/2019,"760 Jackson St, San Francisco, CA 94016"
161290,Lightning Charging Cable,1,$14.95 ,2/27/2019,"940 Cherry St, San Francisco, CA 94016"
161291,Bose SoundSport Headphones,1,$99.99 ,2/4/2019,"392 Sunset St, Dallas, TX 75001"
161292,Flatscreen TV,1,$300.00 ,2/24/2019,"149 4th St, New York City, NY 10001"
161293,Apple Airpods Headphones,1,$150.00 ,2/27/2019,"730 Lakeview St, San Francisco, CA 94016"
161294,AAA Batteries (4-pack),1,$2.99 ,2/14/2019,"225 2nd St, Boston, MA 02215"
161295,27in FHD Monitor,1,$149.99 ,2/7/2019,"482 Maple St, New York City, NY 10001"
161296,Lightning Charging Cable,1,$14.95 ,2/11/2019,"270 Highland St, Seattle, WA 98101"
161297,USB-C Charging Cable,1,$11.95 ,2/26/2019,"694 Cherry St, Seattle, WA 98101"
161298,AA Batteries (4-pack),2,$3.84 ,2/5/2019,"300 Cherry St, San Francisco, CA 94016"
161299,AA Batteries (4-pack),1,$3.84 ,2/23/2019,"256 Church St, San Francisco, CA 94016"
161300,AAA Batteries (4-pack),2,$2.99 ,2/19/2019,"887 Hill St, Los Angeles, CA 90001"
161301,Apple Airpods Headphones,1,$150.00 ,2/1/2019,"276 Forest St, San Francisco, CA 94016"
161302,USB-C Charging Cable,1,$11.95 ,2/24/2019,"581 Dogwood St, Los Angeles, CA 90001"
161303,AA Batteries (4-pack),1,$3.84 ,2/12/2019,"970 14th St, Dallas, TX 75001"
161304,Lightning Charging Cable,1,$14.95 ,2/22/2019,"556 Sunset St, Los Angeles, CA 90001"
161305,Apple Airpods Headphones,1,$150.00 ,2/3/2019,"589 9th St, San Francisco, CA 94016"
161306,USB-C Charging Cable,1,$11.95 ,2/25/2019,"592 Lakeview St, Portland, OR 97035"
161307,Lightning Charging Cable,1,$14.95 ,2/15/2019,"196 13th St, Los Angeles, CA 90001"
161308,USB-C Charging Cable,1,$11.95 ,2/15/2019,"666 Chestnut St, Dallas, TX 75001"
161309,Wired Headphones,1,$11.99 ,2/25/2019,"331 Jackson St, Portland, OR 97035"
161310,USB-C Charging Cable,1,$11.95 ,2/15/2019,"316 Elm St, New York City, NY 10001"
161311,27in 4K Gaming Monitor,1,$389.99 ,2/14/2019,"770 Maple St, Boston, MA 02215"
161312,AA Batteries (4-pack),1,$3.84 ,2/28/2019,"645 Highland St, Portland, OR 97035"
161313,AAA Batteries (4-pack),1,$2.99 ,2/19/2019,"145 Madison St, San Francisco, CA 94016"
161313,Apple Airpods Headphones,1,$150.00 ,2/19/2019,"145 Madison St, San Francisco, CA 94016"
161314,Wired Headphones,1,$11.99 ,2/8/2019,"794 8th St, Austin, TX 73301"
161314,Lightning Charging Cable,1,$14.95 ,2/8/2019,"794 8th St, Austin, TX 73301"
161315,iPhone,1,$700.00 ,2/2/2019,"614 9th St, Seattle, WA 98101"
161316,27in FHD Monitor,1,$149.99 ,2/6/2019,"990 14th St, New York City, NY 10001"
161317,Wired Headphones,1,$11.99 ,2/23/2019,"185 Highland St, Atlanta, GA 30301"
161318,USB-C Charging Cable,1,$11.95 ,2/20/2019,"819 Willow St, New York City, NY 10001"
161319,Macbook Pro Laptop,1,"$1,700.00 ",2/22/2019,"962 Ridge St, San Francisco, CA 94016"
161320,AA Batteries (4-pack),1,$3.84 ,2/14/2019,"424 Sunset St, Los Angeles, CA 90001"
161321,27in FHD Monitor,1,$149.99 ,2/2/2019,"812 Madison St, Los Angeles, CA 90001"
161322,Wired Headphones,2,$11.99 ,2/3/2019,"322 14th St, Dallas, TX 75001"
161323,AA Batteries (4-pack),1,$3.84 ,2/21/2019,"131 Adams St, Atlanta, GA 30301"
161324,27in FHD Monitor,1,$149.99 ,2/26/2019,"10 Chestnut St, Los Angeles, CA 90001"
161325,27in 4K Gaming Monitor,1,$389.99 ,2/20/2019,"456 Lincoln St, Boston, MA 02215"
161325,20in Monitor,1,$109.99 ,2/20/2019,"456 Lincoln St, Boston, MA 02215"
161326,Apple Airpods Headphones,1,$150.00 ,2/5/2019,"37 West St, Los Angeles, CA 90001"
161327,USB-C Charging Cable,1,$11.95 ,2/11/2019,"60 Cherry St, Dallas, TX 75001"
161328,iPhone,1,$700.00 ,2/22/2019,"775 8th St, San Francisco, CA 94016"
161329,AAA Batteries (4-pack),1,$2.99 ,2/17/2019,"309 Center St, Seattle, WA 98101"
161330,iPhone,1,$700.00 ,2/18/2019,"264 Ridge St, San Francisco, CA 94016"
161331,AA Batteries (4-pack),1,$3.84 ,2/1/2019,"358 Lakeview St, Dallas, TX 75001"
161332,Lightning Charging Cable,1,$14.95 ,2/5/2019,"123 Willow St, San Francisco, CA 94016"
161333,AAA Batteries (4-pack),1,$2.99 ,2/11/2019,"958 Dogwood St, San Francisco, CA 94016"
161334,ThinkPad Laptop,1,$999.99 ,2/7/2019,"670 Johnson St, Los Angeles, CA 90001"
161335,AAA Batteries (4-pack),1,$2.99 ,2/19/2019,"442 Lake St, Boston, MA 02215"
161336,Apple Airpods Headphones,1,$150.00 ,2/2/2019,"979 Cedar St, New York City, NY 10001"
161337,20in Monitor,1,$109.99 ,2/27/2019,"127 Johnson St, New York City, NY 10001"
161337,Lightning Charging Cable,1,$14.95 ,2/27/2019,"127 Johnson St, New York City, NY 10001"
161338,Apple Airpods Headphones,1,$150.00 ,2/9/2019,"946 10th St, Atlanta, GA 30301"
161339,Wired Headphones,1,$11.99 ,2/15/2019,"165 Forest St, Boston, MA 02215"
161340,AAA Batteries (4-pack),1,$2.99 ,2/8/2019,"367 9th St, Los Angeles, CA 90001"
161341,ThinkPad Laptop,1,$999.99 ,2/21/2019,"949 Washington St, Boston, MA 02215"
161342,Lightning Charging Cable,1,$14.95 ,2/5/2019,"632 Park St, Portland, OR 97035"
161343,AA Batteries (4-pack),2,$3.84 ,2/22/2019,"644 Adams St, San Francisco, CA 94016"
161344,27in FHD Monitor,1,$149.99 ,2/20/2019,"389 South St, Atlanta, GA 30301"
161345,USB-C Charging Cable,1,$11.95 ,2/2/2019,"689 Jefferson St, Dallas, TX 75001"
161346,AAA Batteries (4-pack),1,$2.99 ,2/15/2019,"610 Walnut St, Los Angeles, CA 90001"
161347,AAA Batteries (4-pack),2,$2.99 ,2/10/2019,"765 10th St, Seattle, WA 98101"
161348,AAA Batteries (4-pack),2,$2.99 ,2/19/2019,"448 Ridge St, San Francisco, CA 94016"
161349,AAA Batteries (4-pack),1,$2.99 ,2/7/2019,"952 Maple St, Austin, TX 73301"
161350,Apple Airpods Headphones,1,$150.00 ,2/15/2019,"405 Jackson St, Portland, OR 97035"
161351,Flatscreen TV,1,$300.00 ,2/19/2019,"103 Park St, Los Angeles, CA 90001"
161352,Apple Airpods Headphones,1,$150.00 ,2/12/2019,"217 Johnson St, Dallas, TX 75001"
161353,USB-C Charging Cable,2,$11.95 ,2/7/2019,"220 Hickory St, Austin, TX 73301"
161354,USB-C Charging Cable,1,$11.95 ,2/28/2019,"955 Meadow St, Seattle, WA 98101"
161355,20in Monitor,1,$109.99 ,2/13/2019,"195 Cherry St, San Francisco, CA 94016"
161356,Lightning Charging Cable,1,$14.95 ,2/23/2019,"351 Spruce St, Seattle, WA 98101"
161357,Google Phone,1,$600.00 ,2/14/2019,"819 Sunset St, Austin, TX 73301"
161358,Apple Airpods Headphones,1,$150.00 ,2/21/2019,"20 Hill St, Portland, OR 97035"
161359,USB-C Charging Cable,1,$11.95 ,2/17/2019,"7 Madison St, San Francisco, CA 94016"
161360,Bose SoundSport Headphones,1,$99.99 ,2/5/2019,"632 Hickory St, Boston, MA 02215"
161361,Wired Headphones,1,$11.99 ,2/18/2019,"756 11th St, Boston, MA 02215"
161362,iPhone,1,$700.00 ,2/16/2019,"235 River St, San Francisco, CA 94016"
161363,27in 4K Gaming Monitor,1,$389.99 ,2/24/2019,"357 River St, San Francisco, CA 94016"
