Order_ID,Product,Quantity_Ordered, Price_Each ,Order_Date,Purchase_Address
257264,27in 4K Gaming Monitor,1, $389.99 ,9/19/2023,"30 Hickory St, San Francisco, CA 94016"
257265,27in FHD Monitor,1, $149.99 ,9/19/2022,"166 6th St, New York City, NY 10001"
257266,USB-C Charging Cable,1, $11.95 ,9/19/2017,"908 Lake St, San Francisco, CA 94016"
257267,Lightning Charging Cable,1, $14.95 ,9/19/2017,"84 Elm St, Los Angeles, CA 90001"
257268,iPhone,1, $700.00 ,9/19/2012,"457 Jackson St, San Francisco, CA 94016"
257269,Bose SoundSport Headphones,1, $99.99 ,9/19/2022,"870 Ridge St, San Francisco, CA 94016"
257270,Bose SoundSport Headphones,1, $99.99 ,9/19/2019,"721 7th St, Dallas, TX 75001"
257271,Wired Headphones,1, $11.99 ,9/19/2030,"685 Spruce St, San Francisco, CA 94016"
257272,USB-C Charging Cable,1, $11.95 ,9/19/2016,"839 2nd St, San Francisco, CA 94016"
,Product,,,,Purchase Address
257273,AA Batteries (4-pack),1, $3.84 ,9/19/2008,"825 Spruce St, San Francisco, CA 94016"
257274,AAA Batteries (4-pack),1, $2.99 ,9/19/2002,"897 Forest St, San Francisco, CA 94016"
257275,USB-C Charging Cable,1, $11.95 ,9/19/2026,"171 Center St, New York City, NY 10001"
257276,USB-C Charging Cable,1, $11.95 ,9/19/2002,"26 Adams St, Los Angeles, CA 90001"
257277,Apple Airpods Headphones,1, $150.00 ,9/19/2013,"260 12th St, San Francisco, CA 94016"
257278,Wired Headphones,1, $11.99 ,9/19/2010,"357 5th St, New York City, NY 10001"
257279,Lightning Charging Cable,1, $14.95 ,9/19/2014,"187 South St, Austin, TX 73301"
257280,ThinkPad Laptop,1, $999.99 ,9/19/2021,"331 11th St, San Francisco, CA 94016"
257281,Bose SoundSport Headphones,1, $99.99 ,9/19/2003,"510 Pine St, San Francisco, CA 94016"
257282,Lightning Charging Cable,1, $14.95 ,9/19/2006,"817 1st St, San Francisco, CA 94016"
257283,Wired Headphones,1, $11.99 ,9/19/2025,"185 Center St, San Francisco, CA 94016"
257284,34in Ultrawide Monitor,1, $379.99 ,9/19/2026,"752 8th St, New York City, NY 10001"
257285,Apple Airpods Headphones,1, $150.00 ,9/19/2024,"460 Meadow St, San Francisco, CA 94016"
257286,Apple Airpods Headphones,1, $150.00 ,9/19/2021,"4 10th St, New York City, NY 10001"
257286,AAA Batteries (4-pack),1, $2.99 ,9/19/2021,"4 10th St, New York City, NY 10001"
257287,Lightning Charging Cable,3, $14.95 ,9/19/2005,"600 Adams St, San Francisco, CA 94016"
257288,Wired Headphones,1, $11.99 ,9/19/2020,"192 Elm St, Austin, TX 73301"
257289,27in 4K Gaming Monitor,1, $389.99 ,9/19/2004,"485 West St, San Francisco, CA 94016"
257290,AAA Batteries (4-pack),1, $2.99 ,9/19/2011,"999 Church St, Atlanta, GA 30301"
257291,AAA Batteries (4-pack),2, $2.99 ,9/19/2023,"206 2nd St, Dallas, TX 75001"
257292,Bose SoundSport Headphones,1, $99.99 ,9/19/2020,"408 2nd St, Los Angeles, CA 90001"
257293,AA Batteries (4-pack),3, $3.84 ,9/19/2004,"375 4th St, San Francisco, CA 94016"
257294,Lightning Charging Cable,1, $14.95 ,9/19/2007,"828 Dogwood St, Seattle, WA 98101"
257295,Wired Headphones,1, $11.99 ,9/19/2024,"922 Forest St, San Francisco, CA 94016"
257296,Wired Headphones,1, $11.99 ,9/19/2015,"527 Lincoln St, Los Angeles, CA 90001"
257297,AAA Batteries (4-pack),1, $2.99 ,9/19/2019,"389 River St, Portland, OR 97035"
257298,USB-C Charging Cable,1, $11.95 ,9/19/2026,"914 8th St, New York City, NY 10001"
257299,Apple Airpods Headphones,1, $150.00 ,9/19/2026,"973 7th St, Austin, TX 73301"
257300,AAA Batteries (4-pack),4, $2.99 ,9/19/2027,"554 Lakeview St, New York City, NY 10001"
257301,Macbook Pro Laptop,1," $1,700.00 ",9/19/2003,"567 Adams St, San Francisco, CA 94016"
257302,Bose SoundSport Headphones,1, $99.99 ,9/19/2017,"907 9th St, New York City, NY 10001"
257303,AAA Batteries (4-pack),3, $2.99 ,9/19/2012,"440 2nd St, Seattle, WA 98101"
257304,AA Batteries (4-pack),1, $3.84 ,9/19/2010,"518 Jefferson St, New York City, NY 10001"
257305,Wired Headphones,1, $11.99 ,9/19/2024,"79 Madison St, Dallas, TX 75001"
257306,AAA Batteries (4-pack),1, $2.99 ,9/19/2012,"208 Maple St, Los Angeles, CA 90001"
257307,Lightning Charging Cable,1, $14.95 ,9/19/2002,"267 Walnut St, Austin, TX 73301"
257308,Apple Airpods Headphones,1, $150.00 ,9/19/2003,"248 Washington St, Austin, TX 73301"
257309,AAA Batteries (4-pack),3, $2.99 ,9/19/2008,"566 Lincoln St, San Francisco, CA 94016"
257310,Lightning Charging Cable,1, $14.95 ,9/19/2025,"598 Main St, Atlanta, GA 30301"
257311,AAA Batteries (4-pack),3, $2.99 ,9/19/2014,"531 Dogwood St, Atlanta, GA 30301"
257312,Lightning Charging Cable,1, $14.95 ,9/19/2017,"463 West St, Boston, MA 02215"
257313,Bose SoundSport Headphones,1, $99.99 ,9/19/2017,"850 Walnut St, New York City, NY 10001"
257314,Lightning Charging Cable,1, $14.95 ,9/19/2015,"830 Meadow St, Boston, MA 02215"
257315,AA Batteries (4-pack),1, $3.84 ,9/19/2013,"634 Highland St, San Francisco, CA 94016"
257316,Google Phone,1, $600.00 ,9/19/2002,"673 South St, San Francisco, CA 94016"
257317,Wired Headphones,1, $11.99 ,9/19/2004,"38 Dogwood St, New York City, NY 10001"
257318,AA Batteries (4-pack),1, $3.84 ,9/19/2008,"888 Elm St, Portland, OR 97035"
257319,34in Ultrawide Monitor,1, $379.99 ,9/19/2025,"988 Lakeview St, Austin, TX 73301"
257320,27in 4K Gaming Monitor,1, $389.99 ,9/19/2004,"694 8th St, Portland, OR 97035"
257321,Google Phone,1, $600.00 ,9/19/2024,"557 Forest St, Los Angeles, CA 90001"
257322,Wired Headphones,1, $11.99 ,9/19/2005,"440 Jackson St, Dallas, TX 75001"
257323,iPhone,1, $700.00 ,9/19/2022,"818 Lincoln St, Los Angeles, CA 90001"
257323,Lightning Charging Cable,1, $14.95 ,9/19/2022,"818 Lincoln St, Los Angeles, CA 90001"
257324,USB-C Charging Cable,1, $11.95 ,9/19/2004,"100 Elm St, San Francisco, CA 94016"
257325,Bose SoundSport Headphones,1, $99.99 ,9/19/2014,"966 Johnson St, Portland, OR 97035"
257326,Wired Headphones,1, $11.99 ,9/19/2022,"301 Forest St, New York City, NY 10001"
257327,Bose SoundSport Headphones,1, $99.99 ,9/19/2030,"109 Park St, Los Angeles, CA 90001"
257327,Apple Airpods Headphones,1, $150.00 ,9/19/2030,"109 Park St, Los Angeles, CA 90001"
257328,Apple Airpods Headphones,1, $150.00 ,9/19/2012,"925 4th St, New York City, NY 10001"
257329,Bose SoundSport Headphones,1, $99.99 ,9/19/2003,"829 Wilson St, Seattle, WA 98101"
257330,Lightning Charging Cable,1, $14.95 ,9/19/2008,"489 10th St, San Francisco, CA 94016"
257331,AA Batteries (4-pack),2, $3.84 ,9/19/2025,"288 Forest St, New York City, NY 10001"
257332,AA Batteries (4-pack),1, $3.84 ,9/19/2017,"868 Forest St, Seattle, WA 98101"
257333,AAA Batteries (4-pack),3, $2.99 ,9/19/2009,"881 6th St, Atlanta, GA 30301"
257334,Wired Headphones,1, $11.99 ,9/19/2004,"752 8th St, Seattle, WA 98101"
257335,Macbook Pro Laptop,1," $1,700.00 ",9/19/2026,"751 10th St, New York City, NY 10001"
257336,Lightning Charging Cable,1, $14.95 ,9/19/2026,"220 9th St, Dallas, TX 75001"
257337,Wired Headphones,1, $11.99 ,9/19/2021,"668 13th St, Dallas, TX 75001"
257338,USB-C Charging Cable,1, $11.95 ,9/19/2012,"513 Jefferson St, Los Angeles, CA 90001"
257339,27in FHD Monitor,1, $149.99 ,9/19/2011,"5 Pine St, San Francisco, CA 94016"
257340,Wired Headphones,1, $11.99 ,9/19/2010,"326 1st St, Boston, MA 02215"
257341,Apple Airpods Headphones,1, $150.00 ,9/19/2003,"496 Madison St, New York City, NY 10001"
257342,Wired Headphones,1, $11.99 ,9/19/2005,"81 Highland St, Dallas, TX 75001"
257343,Wired Headphones,1, $11.99 ,9/19/2016,"90 Jefferson St, San Francisco, CA 94016"
257344,USB-C Charging Cable,1, $11.95 ,9/19/2026,"562 6th St, San Francisco, CA 94016"
257345,Wired Headphones,2, $11.99 ,9/19/2001,"78 7th St, Atlanta, GA 30301"
257346,AA Batteries (4-pack),1, $3.84 ,9/19/2001,"771 13th St, New York City, NY 10001"
257347,AA Batteries (4-pack),2, $3.84 ,9/19/2010,"401 7th St, Portland, OR 97035"
257348,iPhone,1, $700.00 ,9/19/2003,"518 Hill St, San Francisco, CA 94016"
257349,USB-C Charging Cable,2, $11.95 ,9/19/2009,"11 Hickory St, Los Angeles, CA 90001"
257350,AA Batteries (4-pack),2, $3.84 ,9/19/2014,"760 10th St, Boston, MA 02215"
257351,Vareebadd Phone,1, $400.00 ,9/19/2017,"752 14th St, San Francisco, CA 94016"
257352,Bose SoundSport Headphones,1, $99.99 ,9/19/2024,"584 Adams St, San Francisco, CA 94016"
257353,34in Ultrawide Monitor,1, $379.99 ,9/19/2008,"807 Lake St, San Francisco, CA 94016"
257354,Bose SoundSport Headphones,1, $99.99 ,9/19/2023,"188 Maple St, Seattle, WA 98101"
257355,Lightning Charging Cable,1, $14.95 ,9/19/2028,"37 5th St, San Francisco, CA 94016"
257356,AA Batteries (4-pack),1, $3.84 ,9/19/2005,"980 Lake St, Austin, TX 73301"
257357,34in Ultrawide Monitor,1, $379.99 ,9/19/2029,"113 Cedar St, Los Angeles, CA 90001"
257358,Apple Airpods Headphones,1, $150.00 ,9/19/2012,"146 Madison St, Dallas, TX 75001"
257359,USB-C Charging Cable,1, $11.95 ,9/19/2018,"316 Hickory St, Atlanta, GA 30301"
257360,Lightning Charging Cable,1, $14.95 ,9/19/2030,"28 6th St, San Francisco, CA 94016"
257361,Wired Headphones,1, $11.99 ,9/19/2005,"652 13th St, Boston, MA 02215"
257362,USB-C Charging Cable,1, $11.95 ,9/19/2029,"501 Jefferson St, Dallas, TX 75001"
257363,Lightning Charging Cable,1, $14.95 ,9/19/2029,"296 Lakeview St, Austin, TX 73301"
257364,Apple Airpods Headphones,1, $150.00 ,9/19/2025,"302 South St, Portland, OR 97035"
257365,27in FHD Monitor,1, $149.99 ,9/19/2016,"102 Jefferson St, Seattle, WA 98101"
257366,AA Batteries (4-pack),1, $3.84 ,9/19/2022,"916 Washington St, Boston, MA 02215"
257367,Lightning Charging Cable,1, $14.95 ,9/19/2003,"834 Willow St, Austin, TX 73301"
257368,Apple Airpods Headphones,1, $150.00 ,9/19/2012,"807 Wilson St, San Francisco, CA 94016"
257369,USB-C Charging Cable,1, $11.95 ,9/19/2030,"253 7th St, Portland, OR 97035"
257370,AA Batteries (4-pack),1, $3.84 ,9/19/2007,"260 Main St, Dallas, TX 75001"
257371,AAA Batteries (4-pack),3, $2.99 ,9/19/2021,"156 Sunset St, Dallas, TX 75001"
257372,Bose SoundSport Headphones,1, $99.99 ,9/19/2024,"516 8th St, Boston, MA 02215"
257373,Lightning Charging Cable,1, $14.95 ,9/19/2026,"257 Center St, Los Angeles, CA 90001"
257374,USB-C Charging Cable,1, $11.95 ,9/19/2002,"314 Lincoln St, Atlanta, GA 30301"
257375,LG Dryer,1, $600.00 ,9/19/2018,"665 4th St, Los Angeles, CA 90001"
257376,34in Ultrawide Monitor,1, $379.99 ,9/19/2008,"387 11th St, San Francisco, CA 94016"
257377,34in Ultrawide Monitor,1, $379.99 ,9/19/2018,"506 6th St, San Francisco, CA 94016"
257378,27in 4K Gaming Monitor,1, $389.99 ,9/19/2026,"626 Wilson St, Los Angeles, CA 90001"
257379,AAA Batteries (4-pack),1, $2.99 ,9/19/2028,"435 Spruce St, Seattle, WA 98101"
257380,AA Batteries (4-pack),1, $3.84 ,9/19/2018,"340 Dogwood St, Los Angeles, CA 90001"
257381,AA Batteries (4-pack),3, $3.84 ,9/19/2009,"793 Center St, Los Angeles, CA 90001"
,Product,,,,Purchase Address
257382,AAA Batteries (4-pack),1, $2.99 ,9/19/2005,"397 Pine St, Austin, TX 73301"
257382,USB-C Charging Cable,1, $11.95 ,9/19/2005,"397 Pine St, Austin, TX 73301"
257383,34in Ultrawide Monitor,1, $379.99 ,9/19/2002,"221 4th St, Austin, TX 73301"
257384,Lightning Charging Cable,1, $14.95 ,9/19/2027,"952 South St, New York City, NY 10001"
257385,Wired Headphones,1, $11.99 ,9/19/2014,"301 Lakeview St, Atlanta, GA 30301"
257386,Flatscreen TV,1, $300.00 ,9/19/2005,"949 South St, Austin, TX 73301"
257387,34in Ultrawide Monitor,1, $379.99 ,9/19/2016,"729 11th St, Los Angeles, CA 90001"
257388,USB-C Charging Cable,1, $11.95 ,9/19/2017,"947 Dogwood St, Boston, MA 02215"
257389,AA Batteries (4-pack),1, $3.84 ,9/19/2022,"66 Elm St, Boston, MA 02215"
257390,27in FHD Monitor,1, $149.99 ,9/19/2030,"379 Johnson St, Los Angeles, CA 90001"
257391,USB-C Charging Cable,1, $11.95 ,9/19/2018,"212 Sunset St, San Francisco, CA 94016"
257392,AAA Batteries (4-pack),1, $2.99 ,9/19/2005,"5 Meadow St, New York City, NY 10001"
257393,AAA Batteries (4-pack),1, $2.99 ,9/19/2011,"864 Sunset St, San Francisco, CA 94016"
257394,Apple Airpods Headphones,1, $150.00 ,9/19/2029,"891 Lakeview St, Portland, ME 04101"
257395,Lightning Charging Cable,1, $14.95 ,9/19/2021,"962 Highland St, New York City, NY 10001"
257396,AAA Batteries (4-pack),1, $2.99 ,9/19/2006,"927 Cedar St, New York City, NY 10001"
257397,USB-C Charging Cable,1, $11.95 ,9/19/2025,"583 8th St, San Francisco, CA 94016"
257398,Wired Headphones,1, $11.99 ,9/19/2021,"243 8th St, San Francisco, CA 94016"
257399,Wired Headphones,1, $11.99 ,9/19/2013,"278 Johnson St, Boston, MA 02215"
257400,iPhone,1, $700.00 ,9/19/2003,"438 Johnson St, Atlanta, GA 30301"
257400,Wired Headphones,1, $11.99 ,9/19/2003,"438 Johnson St, Atlanta, GA 30301"
257401,USB-C Charging Cable,1, $11.95 ,9/19/2021,"910 South St, San Francisco, CA 94016"
257402,Wired Headphones,1, $11.99 ,9/19/2018,"667 Johnson St, Boston, MA 02215"
257403,20in Monitor,1, $109.99 ,9/19/2009,"666 Jackson St, Los Angeles, CA 90001"
257404,AA Batteries (4-pack),1, $3.84 ,9/19/2027,"331 Lakeview St, Los Angeles, CA 90001"
257405,AAA Batteries (4-pack),2, $2.99 ,9/19/2028,"34 Ridge St, Los Angeles, CA 90001"
257406,27in FHD Monitor,1, $149.99 ,9/19/2001,"817 Park St, San Francisco, CA 94016"
257407,Google Phone,1, $600.00 ,9/19/2026,"458 9th St, Boston, MA 02215"
257408,Apple Airpods Headphones,1, $150.00 ,9/19/2012,"470 Park St, Portland, OR 97035"
257409,AA Batteries (4-pack),1, $3.84 ,9/19/2007,"393 Cedar St, New York City, NY 10001"
257410,20in Monitor,1, $109.99 ,9/19/2017,"828 8th St, New York City, NY 10001"
257411,27in FHD Monitor,1, $149.99 ,9/19/2028,"990 Cherry St, Dallas, TX 75001"
257412,Lightning Charging Cable,1, $14.95 ,9/19/2019,"517 Hickory St, Atlanta, GA 30301"
257413,Wired Headphones,1, $11.99 ,9/19/2019,"185 2nd St, Atlanta, GA 30301"
257414,USB-C Charging Cable,3, $11.95 ,9/19/2005,"460 North St, Boston, MA 02215"
257415,USB-C Charging Cable,1, $11.95 ,9/19/2022,"674 Cherry St, Los Angeles, CA 90001"
257416,AAA Batteries (4-pack),3, $2.99 ,9/19/2025,"157 Wilson St, Atlanta, GA 30301"
257417,Wired Headphones,1, $11.99 ,9/19/2020,"185 Lakeview St, Los Angeles, CA 90001"
257418,Apple Airpods Headphones,1, $150.00 ,9/19/2008,"953 1st St, Seattle, WA 98101"
257419,LG Washing Machine,1, $600.00 ,9/19/2018,"813 Chestnut St, San Francisco, CA 94016"
257420,AA Batteries (4-pack),1, $3.84 ,9/19/2016,"843 Highland St, Dallas, TX 75001"
257421,AAA Batteries (4-pack),2, $2.99 ,9/19/2008,"61 Chestnut St, New York City, NY 10001"
257422,27in FHD Monitor,1, $149.99 ,9/19/2026,"448 14th St, Seattle, WA 98101"
257423,AAA Batteries (4-pack),1, $2.99 ,9/19/2021,"157 Jackson St, Boston, MA 02215"
257424,Bose SoundSport Headphones,1, $99.99 ,9/19/2023,"487 Madison St, Atlanta, GA 30301"
257425,USB-C Charging Cable,2, $11.95 ,9/19/2027,"219 Willow St, San Francisco, CA 94016"
257426,Apple Airpods Headphones,1, $150.00 ,9/19/2011,"237 Park St, Seattle, WA 98101"
257427,Wired Headphones,1, $11.99 ,9/19/2004,"374 10th St, Los Angeles, CA 90001"
257428,Apple Airpods Headphones,1, $150.00 ,9/19/2008,"270 5th St, Dallas, TX 75001"
257429,Google Phone,1, $600.00 ,9/19/2013,"674 13th St, Los Angeles, CA 90001"
257430,USB-C Charging Cable,1, $11.95 ,9/19/2024,"98 Highland St, Dallas, TX 75001"
257431,USB-C Charging Cable,1, $11.95 ,9/19/2005,"939 Highland St, Austin, TX 73301"
257432,LG Washing Machine,1, $600.00 ,9/19/2011,"802 Willow St, Atlanta, GA 30301"
257433,20in Monitor,1, $109.99 ,9/19/2010,"89 Wilson St, Dallas, TX 75001"
257434,Bose SoundSport Headphones,1, $99.99 ,9/19/2011,"601 Hill St, New York City, NY 10001"
257435,USB-C Charging Cable,1, $11.95 ,9/19/2008,"938 Maple St, New York City, NY 10001"
,,,,,
257436,USB-C Charging Cable,1, $11.95 ,9/19/2022,"110 Church St, San Francisco, CA 94016"
257437,Wired Headphones,1, $11.99 ,9/19/2008,"297 Sunset St, Boston, MA 02215"
257438,AA Batteries (4-pack),1, $3.84 ,9/19/2021,"451 5th St, San Francisco, CA 94016"
257439,Wired Headphones,1, $11.99 ,9/19/2003,"42 Jefferson St, Atlanta, GA 30301"
257440,Bose SoundSport Headphones,1, $99.99 ,9/19/2015,"562 Cherry St, Atlanta, GA 30301"
257441,AAA Batteries (4-pack),1, $2.99 ,9/19/2018,"5 Johnson St, San Francisco, CA 94016"
257442,Lightning Charging Cable,1, $14.95 ,9/19/2027,"345 Center St, Boston, MA 02215"
257442,USB-C Charging Cable,1, $11.95 ,9/19/2027,"345 Center St, Boston, MA 02215"
257443,USB-C Charging Cable,2, $11.95 ,9/19/2011,"485 Hickory St, San Francisco, CA 94016"
257444,Lightning Charging Cable,1, $14.95 ,9/19/2013,"727 10th St, New York City, NY 10001"
257445,AA Batteries (4-pack),1, $3.84 ,9/19/2028,"451 River St, Atlanta, GA 30301"
257446,27in 4K Gaming Monitor,1, $389.99 ,9/19/2003,"556 Maple St, Portland, OR 97035"
257447,ThinkPad Laptop,1, $999.99 ,9/19/2029,"245 Pine St, Portland, OR 97035"
257448,Macbook Pro Laptop,1," $1,700.00 ",9/19/2025,"725 North St, Portland, ME 04101"
257449,AA Batteries (4-pack),1, $3.84 ,9/19/2009,"711 8th St, Los Angeles, CA 90001"
257450,AAA Batteries (4-pack),1, $2.99 ,9/19/2022,"722 North St, New York City, NY 10001"
257451,AA Batteries (4-pack),1, $3.84 ,9/19/2007,"488 13th St, San Francisco, CA 94016"
257452,Lightning Charging Cable,1, $14.95 ,9/19/2024,"121 Lakeview St, Dallas, TX 75001"
257453,20in Monitor,1, $109.99 ,9/19/2013,"852 Jackson St, Dallas, TX 75001"
257454,Apple Airpods Headphones,1, $150.00 ,9/19/2030,"686 Sunset St, Boston, MA 02215"
257455,Wired Headphones,1, $11.99 ,9/19/2007,"283 5th St, Austin, TX 73301"
257456,Google Phone,1, $600.00 ,9/19/2005,"333 Main St, Atlanta, GA 30301"
257456,USB-C Charging Cable,1, $11.95 ,9/19/2005,"333 Main St, Atlanta, GA 30301"
257457,Bose SoundSport Headphones,1, $99.99 ,9/19/2026,"45 2nd St, San Francisco, CA 94016"
257458,AA Batteries (4-pack),3, $3.84 ,9/19/2027,"81 River St, San Francisco, CA 94016"
257459,Wired Headphones,1, $11.99 ,9/19/2025,"392 Park St, San Francisco, CA 94016"
257460,USB-C Charging Cable,1, $11.95 ,9/19/2014,"116 11th St, Los Angeles, CA 90001"
257461,Apple Airpods Headphones,1, $150.00 ,9/19/2020,"446 2nd St, San Francisco, CA 94016"
257462,Lightning Charging Cable,1, $14.95 ,9/19/2017,"96 Adams St, Los Angeles, CA 90001"
257463,USB-C Charging Cable,2, $11.95 ,9/19/2023,"407 Dogwood St, Atlanta, GA 30301"
257464,Bose SoundSport Headphones,1, $99.99 ,9/19/2012,"324 Walnut St, Atlanta, GA 30301"
257465,Macbook Pro Laptop,1," $1,700.00 ",9/19/2011,"686 Dogwood St, Dallas, TX 75001"
257466,iPhone,1, $700.00 ,9/19/2016,"876 Church St, Dallas, TX 75001"
257467,AA Batteries (4-pack),2, $3.84 ,9/19/2027,"89 Park St, San Francisco, CA 94016"
257468,Lightning Charging Cable,1, $14.95 ,9/19/2020,"912 Main St, Los Angeles, CA 90001"
257469,27in 4K Gaming Monitor,1, $389.99 ,9/19/2013,"887 Park St, Boston, MA 02215"
257470,Lightning Charging Cable,1, $14.95 ,9/19/2010,"334 Lincoln St, Los Angeles, CA 90001"
257471,Apple Airpods Headphones,1, $150.00 ,9/19/2014,"712 River St, Portland, OR 97035"
257472,USB-C Charging Cable,1, $11.95 ,9/19/2014,"15 10th St, New York City, NY 10001"
257473,Lightning Charging Cable,1, $14.95 ,9/19/2005,"560 Church St, New York City, NY 10001"
257474,27in 4K Gaming Monitor,1, $389.99 ,9/19/2014,"595 Cherry St, Dallas, TX 75001"
257475,Apple Airpods Headphones,1, $150.00 ,9/19/2029,"804 Dogwood St, Los Angeles, CA 90001"
257476,34in Ultrawide Monitor,1, $379.99 ,9/19/2007,"409 Lake St, Boston, MA 02215"
257477,Wired Headphones,1, $11.99 ,9/19/2008,"530 10th St, San Francisco, CA 94016"
257478,Wired Headphones,1, $11.99 ,9/19/2023,"401 Wilson St, Seattle, WA 98101"
257479,Flatscreen TV,1, $300.00 ,9/19/2008,"789 Hill St, Portland, OR 97035"
257480,Apple Airpods Headphones,1, $150.00 ,9/19/2017,"320 Dogwood St, Los Angeles, CA 90001"
257481,Apple Airpods Headphones,1, $150.00 ,9/19/2020,"829 Forest St, New York City, NY 10001"
257482,ThinkPad Laptop,1, $999.99 ,9/19/2010,"938 Johnson St, San Francisco, CA 94016"
257483,USB-C Charging Cable,1, $11.95 ,9/19/2014,"777 Walnut St, New York City, NY 10001"
257484,AA Batteries (4-pack),2, $3.84 ,9/19/2020,"694 7th St, San Francisco, CA 94016"
257485,Lightning Charging Cable,1, $14.95 ,9/19/2012,"67 11th St, Dallas, TX 75001"
257485,27in 4K Gaming Monitor,1, $389.99 ,9/19/2012,"67 11th St, Dallas, TX 75001"
257486,Wired Headphones,2, $11.99 ,9/19/2020,"281 Chestnut St, Boston, MA 02215"
257487,Flatscreen TV,1, $300.00 ,9/19/2016,"860 Meadow St, Dallas, TX 75001"
257488,Bose SoundSport Headphones,1, $99.99 ,9/19/2023,"863 2nd St, Boston, MA 02215"
257489,27in FHD Monitor,1, $149.99 ,9/19/2003,"310 South St, New York City, NY 10001"
257490,USB-C Charging Cable,1, $11.95 ,9/19/2014,"136 Johnson St, Los Angeles, CA 90001"
257491,20in Monitor,1, $109.99 ,9/19/2025,"167 Hickory St, Boston, MA 02215"
257492,Apple Airpods Headphones,1, $150.00 ,9/19/2012,"110 Spruce St, Dallas, TX 75001"
257493,AA Batteries (4-pack),2, $3.84 ,9/19/2016,"767 Chestnut St, San Francisco, CA 94016"
257494,AAA Batteries (4-pack),2, $2.99 ,9/19/2030,"41 Dogwood St, Los Angeles, CA 90001"
257495,27in 4K Gaming Monitor,1, $389.99 ,9/19/2016,"613 River St, San Francisco, CA 94016"
257496,27in FHD Monitor,1, $149.99 ,9/19/2007,"267 Meadow St, New York City, NY 10001"
257497,Lightning Charging Cable,1, $14.95 ,9/19/2003,"436 Church St, Los Angeles, CA 90001"
257498,AAA Batteries (4-pack),1, $2.99 ,9/19/2012,"213 Church St, San Francisco, CA 94016"
257498,Bose SoundSport Headphones,1, $99.99 ,9/19/2012,"213 Church St, San Francisco, CA 94016"
257499,iPhone,1, $700.00 ,9/19/2030,"800 Madison St, Los Angeles, CA 90001"
257500,AAA Batteries (4-pack),1, $2.99 ,9/19/2001,"632 Hickory St, Portland, OR 97035"
257501,Bose SoundSport Headphones,1, $99.99 ,9/19/2030,"666 Pine St, Los Angeles, CA 90001"
257502,Lightning Charging Cable,1, $14.95 ,9/19/2010,"191 Lakeview St, San Francisco, CA 94016"
257503,USB-C Charging Cable,1, $11.95 ,9/19/2030,"495 Willow St, Dallas, TX 75001"
257503,AA Batteries (4-pack),1, $3.84 ,9/19/2030,"495 Willow St, Dallas, TX 75001"
257504,AAA Batteries (4-pack),2, $2.99 ,9/19/2020,"907 Lake St, Seattle, WA 98101"
257505,USB-C Charging Cable,1, $11.95 ,9/19/2013,"635 2nd St, Los Angeles, CA 90001"
257506,AA Batteries (4-pack),1, $3.84 ,9/19/2020,"412 5th St, San Francisco, CA 94016"
257507,AAA Batteries (4-pack),4, $2.99 ,9/19/2006,"137 Willow St, Los Angeles, CA 90001"
257508,AAA Batteries (4-pack),1, $2.99 ,9/19/2021,"136 9th St, New York City, NY 10001"
257509,Lightning Charging Cable,2, $14.95 ,9/19/2002,"819 Forest St, Seattle, WA 98101"
257510,Apple Airpods Headphones,1, $150.00 ,9/19/2023,"637 8th St, Seattle, WA 98101"
257511,AAA Batteries (4-pack),1, $2.99 ,9/19/2015,"217 Jefferson St, San Francisco, CA 94016"
257512,Bose SoundSport Headphones,1, $99.99 ,9/19/2007,"814 Elm St, Seattle, WA 98101"
257513,Lightning Charging Cable,1, $14.95 ,9/19/2028,"328 Dogwood St, New York City, NY 10001"
257514,34in Ultrawide Monitor,1, $379.99 ,9/19/2013,"886 10th St, Austin, TX 73301"
257514,AA Batteries (4-pack),2, $3.84 ,9/19/2013,"886 10th St, Austin, TX 73301"
257515,AAA Batteries (4-pack),1, $2.99 ,9/19/2015,"370 Ridge St, Seattle, WA 98101"
257516,USB-C Charging Cable,1, $11.95 ,9/19/2009,"673 Chestnut St, Atlanta, GA 30301"
257517,AAA Batteries (4-pack),2, $2.99 ,9/19/2011,"10 5th St, Los Angeles, CA 90001"
257518,Google Phone,1, $600.00 ,9/19/2014,"581 Hill St, Austin, TX 73301"
257518,Wired Headphones,1, $11.99 ,9/19/2014,"581 Hill St, Austin, TX 73301"
257519,AA Batteries (4-pack),1, $3.84 ,9/19/2015,"518 Johnson St, Los Angeles, CA 90001"
257520,iPhone,1, $700.00 ,9/19/2007,"179 Wilson St, Boston, MA 02215"
257520,Apple Airpods Headphones,1, $150.00 ,9/19/2007,"179 Wilson St, Boston, MA 02215"
257521,AA Batteries (4-pack),1, $3.84 ,9/19/2011,"75 9th St, Seattle, WA 98101"
257522,Lightning Charging Cable,1, $14.95 ,9/19/2003,"820 Forest St, New York City, NY 10001"
257523,Lightning Charging Cable,1, $14.95 ,9/19/2003,"113 Madison St, New York City, NY 10001"
257524,USB-C Charging Cable,1, $11.95 ,9/19/2025,"66 14th St, San Francisco, CA 94016"
257525,Wired Headphones,1, $11.99 ,9/19/2020,"293 11th St, San Francisco, CA 94016"
257526,Bose SoundSport Headphones,1, $99.99 ,9/19/2012,"200 6th St, Dallas, TX 75001"
